iso3,year,obesity
CMR,2019,18.888189
TUN,2000,16.32697
MAR,2019,20.234507
AGO,2013,4.5345992
GNB,1992,2.2193812
ZAF,1996,20.234613
GIN,2020,8.6253338
DZA,1991,15.983471
CIV,1998,2.3466241
LSO,2012,15.891691
ZAF,2022,13.942549
MWI,2019,6.5726653
MUS,1991,8.8805147
COD,2011,2.8316306
ZMB,1993,3.7492592
STP,2014,7.104329
MOZ,2011,5.7936925
STP,1997,7.8011967
KEN,2010,11.036634
EGY,2021,56.350994
KEN,1994,1.5283979
SEN,1994,0.67543834
CIV,1997,3.6346987
BEN,1994,1.3989907
SEN,1999,7.1123563
GNQ,2019,27.609569
KEN,2018,15.822783
DZA,2017,13.315606
BDI,1996,1.4147856
STP,2018,20.387021
LBR,1994,4.1833371
GHA,2016,11.150894
SSD,2001,3.0315403
LBY,2022,36.707202
MLI,1990,1.558316
BFA,2009,1.9792089
DZA,1993,4.7292288
AGO,2021,6.0052443
TGO,2008,8.6284377
ZMB,2010,2.5296532
SDN,1994,7.6894239
NGA,1995,3.2610595
GMB,2005,6.1327532
TZA,2005,2.666281
UGA,2015,7.6877572
TZA,2015,8.7406561
GMB,2000,1.9242177
NER,1993,0.57245088
MAR,1993,8.8129818
SDN,2017,13.877486
MUS,2004,14.225662
ZMB,2022,16.370903
MWI,2011,6.4675264
LSO,1998,2.3561291
SWZ,1993,11.322684
SEN,1998,3.9567553
ZMB,2000,1.4167929
BEN,2021,6.7911908
MLI,1995,2.0699812
GHA,2009,3.9507169
SWZ,2019,27.744937
NAM,2001,4.8575938
MOZ,1991,1.7817913
STP,2000,9.5664628
GMB,1994,0.98943366
CAF,1991,1.6276054
COD,1990,1.546724
TZA,2003,4.464167
ETH,2013,0.61097313
CMR,1993,5.3778592
GIN,2011,5.6409046
SSD,1994,1.1070289
ZMB,1999,5.0955683
COG,1993,1.4451045
NGA,1998,5.9716225
ETH,2007,0.47650579
ZAF,2021,13.94154
BEN,1999,4.1664612
BFA,2002,2.3029
GMB,2018,16.803713
ZAF,2022,45.774037
GNB,1990,1.1457161
SWZ,2016,38.767156
GAB,1994,10.117029
STP,2007,5.4707304
MDG,2013,2.4537185
LBY,1994,29.898477
GMB,1993,0.89390678
COD,2013,5.985751
TZA,1999,3.4465101
MOZ,2019,8.760038
UGA,2009,5.5135705
CPV,2012,15.941641
SOM,1993,1.1259058
LSO,2016,6.0114
CAF,1994,1.9867726
MAR,2015,11.401496
MRT,2022,22.687952
GNB,2018,6.3619643
GMB,2012,9.3643665
DJI,1993,3.9795496
TGO,2005,7.1557879
MAR,2004,13.033816
MLI,2015,9.6241295
GNQ,1990,1.7254533
TGO,2017,8.9988939
KEN,2019,16.48072
COG,2015,11.761364
LBR,1990,1.2973105
GHA,2003,7.3438838
BWA,2017,6.9656499
LBY,1999,33.475664
ZMB,2005,7.1774699
ETH,2001,0.70133251
UGA,2020,10.145801
ERI,2013,2.8166374
ZMB,1992,3.5818957
GHA,2022,12.931313
GMB,1994,2.1799203
SYC,2020,28.34287
GMB,2020,18.342112
ZAF,1997,8.9700811
RWA,1998,0.36727318
NAM,2012,7.5327493
COG,1996,6.3156694
GHA,2009,14.686653
MUS,1996,6.0626894
AGO,2012,4.4099133
ZWE,1994,5.9431348
BFA,1992,0.45614885
ZMB,2021,4.7705855
UGA,1996,2.4148524
BEN,2008,10.063653
UGA,2018,2.6392404
DJI,1996,4.6305459
BDI,2000,1.7977709
DZA,2015,12.390908
SSD,1990,0.87925466
RWA,1990,0.5577039
GAB,2019,19.132534
SOM,2016,4.0211469
SYC,2022,20.193049
CPV,1994,2.2954686
MAR,1995,9.4388895
GMB,2002,2.4133122
GNB,2021,7.2371356
DZA,2019,22.279868
STP,1999,3.1484216
TGO,1999,1.5703339
ZAF,2006,13.66006
MDG,2010,2.1311034
AGO,2000,5.3015795
SDN,2014,17.490096
MOZ,2006,4.4145711
SSD,2012,7.4438587
KEN,2006,8.9156054
RWA,2017,1.1554617
ZWE,2005,12.869269
GNQ,2011,5.2503549
SDN,1992,4.4669796
GAB,2019,9.9248238
TZA,2011,3.5494946
SOM,2014,16.810703
COD,2010,4.0247682
AGO,2007,7.2949827
BFA,2013,2.4458786
LBY,2002,35.620838
BWA,2005,12.232246
BEN,2013,11.586402
BDI,2001,1.4459619
TGO,2000,4.8544388
SLE,1996,0.98743141
CMR,2004,8.7630771
CAF,1992,2.3086092
ERI,1994,0.84174564
MUS,2012,16.470829
SYC,2008,23.58291
MLI,2012,6.7008309
TZA,1991,1.19979
NAM,2013,19.891298
ZAF,2008,37.955117
EGY,1997,25.114805
DZA,1991,4.3027241
ZMB,1991,3.4241609
TZA,2018,5.0430167
GNB,2019,13.174364
SOM,2019,20.523019
BWA,2001,16.158497
MOZ,2019,5.0958686
GHA,2017,17.89912
MDG,2011,2.2546774
BDI,2009,2.9821135
LBR,2005,4.4257905
MLI,1997,2.4585109
EGY,1997,33.280277
DZA,2011,10.679735
TGO,2021,10.996293
SOM,2000,5.2621577
ZAF,2001,11.192408
STP,2019,21.079686
BEN,2012,11.300547
MAR,1999,10.907018
BWA,1990,9.5871143
TGO,2011,6.8233915
MWI,2002,1.1924024
TCD,2007,3.6404002
SOM,2022,14.613833
NER,1994,1.7728552
MWI,1995,0.79599647
ERI,2002,1.4426503
SLE,2002,6.4009666
MRT,2013,26.113629
NAM,2003,5.3884529
SWZ,1994,11.854892
MUS,2000,17.552455
NAM,2014,7.9350881
TCD,2005,3.2226011
SEN,1991,4.0865239
NER,1991,0.9741568
BEN,2008,7.1683191
UGA,1998,2.7473226
BWA,1990,6.0697585
GNQ,2009,12.981428
ZWE,2004,7.7443354
COG,2010,11.046831
TGO,2020,5.0858255
UGA,2006,2.9224766
EGY,1992,20.942761
MUS,1994,5.3882081
ZAF,2003,12.257618
RWA,1993,0.27685652
BDI,2010,2.3398971
LSO,2009,23.816466
UGA,2016,2.1483641
NGA,2009,7.8386836
GAB,2021,30.735022
BDI,2000,1.3605211
DJI,1998,5.165714
DJI,1999,5.4664928
SEN,1995,3.182834
ZAF,1998,30.52209
DJI,1991,2.3759888
BDI,1996,1.2279929
ZWE,2017,3.9931353
ETH,1999,0.30782286
BFA,2020,5.9669279
EGY,2007,23.178935
AGO,2010,4.1622594
TZA,2018,15.135323
RWA,2000,0.41454211
UGA,1996,1.5192624
KEN,2012,3.8817655
TGO,2015,4.0506262
SEN,2007,1.9988496
EGY,1998,34.449816
KEN,2004,5.4071985
SWZ,2022,15.011762
SEN,2008,6.8369836
MWI,1998,1.8370012
MLI,2007,6.0832713
GNB,2004,3.4796409
SSD,2012,5.303603
MDG,2016,2.9176658
BDI,2018,3.344956
EGY,1990,12.554322
SSD,2017,6.7378163
GNQ,2006,11.868131
ZMB,1995,1.0487536
TGO,1992,1.7104259
GNB,2015,8.7407485
SYC,1998,26.581666
GMB,2001,2.1569852
SEN,2013,7.8303859
MUS,1998,16.59476
LBR,1993,2.7956853
NER,1998,2.4002235
MWI,2001,3.3134442
MWI,2021,11.190142
COM,1990,4.8853833
SYC,2021,28.835717
MWI,1992,1.2562561
ZAF,2020,44.641691
MLI,1995,2.4620872
MAR,2020,20.742339
MUS,2010,21.289423
MWI,2010,1.7402131
COM,2019,6.7214668
TCD,1992,1.1188244
CPV,1993,4.1829959
ZAF,2009,27.806401
CMR,2019,13.770814
AGO,1993,1.7551936
SOM,2018,19.749902
COG,2021,8.3836466
SYC,2002,10.910246
CPV,2002,4.0843595
MDG,1996,0.86315181
DJI,2003,2.1256693
MUS,2011,21.569632
CIV,1993,3.9758042
CMR,2021,9.0081938
BWA,1997,2.9365715
STP,2016,7.5994879
SWZ,2021,29.267585
NER,1993,1.1351306
CIV,2001,4.8698764
MWI,2008,5.3922337
MDG,1990,0.61863656
COM,2021,15.619388
MOZ,2016,4.2176165
ERI,2000,1.2559706
NER,2004,1.6242148
MUS,2013,22.129127
LBY,2022,45.926279
MWI,1996,1.6091736
TUN,1990,11.958998
TGO,2007,8.1397906
COD,2019,3.6886711
MAR,2015,24.877667
TZA,1995,2.684642
SYC,1996,16.642891
TCD,1998,1.8501023
GNB,1996,1.8444568
CAF,2006,5.9600357
TZA,2015,13.014561
MDG,2000,1.0859682
MRT,2017,7.3764294
BDI,2003,2.1487046
ZAF,1992,17.304078
NER,2017,6.2657848
STP,2018,8.1857897
SEN,2014,8.0314547
GIN,2004,4.7940861
TZA,2006,7.797619
BFA,2010,4.36032
SWZ,2022,43.860826
BWA,2006,4.7979247
RWA,1994,0.69469828
NGA,2000,4.7246099
LBY,2016,43.243882
MDG,1992,0.66084857
LBY,2007,20.238097
GNQ,2006,4.3352704
NGA,2002,7.6202191
CPV,2004,8.3584778
MRT,2010,5.9244815
SDN,2016,18.60425
TUN,2018,17.384619
GIN,2011,7.2738178
ZMB,2014,11.301056
COD,2020,8.2032874
MOZ,2009,2.8906161
MRT,1993,5.7493053
SLE,2020,2.5535304
GHA,2006,13.1971
SSD,2001,1.677941
BDI,2005,2.0940803
SEN,2022,3.9021455
ZWE,1996,6.1710194
CPV,1997,5.471205
DJI,2003,6.8575956
TCD,2021,5.7663422
GNB,2020,6.9205485
TCD,2018,5.6027964
SLE,1993,3.4575377
LSO,1998,16.943634
BEN,2021,10.774285
LBR,2013,14.124633
ZMB,2004,6.786868
COM,2011,15.839994
MLI,2002,3.7668757
COD,2004,3.8044333
CIV,2003,7.7555753
BDI,2014,3.2580793
ETH,2004,0.40941341
AGO,2019,5.5391729
STP,2009,10.724058
ERI,2017,4.9777899
NER,2006,1.9041717
GNB,2009,9.0460896
NAM,1998,13.088436
COM,1990,1.4717985
BWA,2022,8.4245875
COM,2016,12.694941
CPV,2008,9.9483848
NGA,2015,12.651034
MWI,2017,5.8946572
TUN,1992,12.712231
MRT,1990,1.4984865
DJI,1992,1.1048436
STP,2019,14.763755
CIV,2004,3.7303906
ZMB,2015,3.2609109
GMB,2013,5.8475424
MLI,1993,1.7499371
TCD,2015,4.9796738
COD,2020,6.0734823
RWA,2001,1.1189213
EGY,2004,31.314898
BWA,2014,15.347251
SLE,1990,2.7834808
MUS,2011,10.740081
GAB,2008,7.3003821
ZMB,1990,2.1744853
TZA,2014,8.2885318
MRT,2008,5.451791
SOM,2008,12.958057
MAR,2009,15.249795
BFA,2019,3.3492319
GMB,2013,13.470578
BEN,1990,2.0592749
ZWE,2009,2.6546663
DJI,2009,2.9566437
MOZ,1994,2.8895777
ETH,2022,1.0555097
KEN,2012,8.1158139
SLE,2007,8.0858514
SLE,2011,5.7644635
BWA,2019,17.071067
LBY,2004,36.921388
NAM,2009,6.9198489
BWA,2003,4.1355804
MLI,2003,4.0786855
GIN,2003,2.329714
ZAF,2006,36.569497
SOM,1996,4.2228606
LSO,1990,7.5907849
UGA,1990,0.33758497
GNB,2021,14.257309
CIV,2007,9.4031326
LSO,2008,14.213495
GMB,2017,7.1913563
MDG,2015,2.7500551
AGO,1997,6.5634169
ZAF,1999,31.268886
MOZ,1995,3.0545812
LBY,1993,29.223228
GMB,1999,3.5455473
LBY,2004,27.381018
DZA,2001,20.900567
MOZ,1998,1.4878119
CMR,2000,4.2636447
CAF,1996,1.5699293
TCD,1995,1.4322759
GHA,1995,1.5169678
DZA,1992,16.406034
ZMB,2019,9.5572688
TCD,2015,5.6008976
COD,2014,4.7146063
MWI,2010,6.095868
COD,2017,7.165318
BFA,2015,2.6972432
ERI,1999,0.73482548
ZMB,2019,4.1623801
ZMB,1995,4.1209411
MAR,2009,9.6963853
MOZ,2016,7.4893005
MRT,2004,4.329966
NGA,1995,1.582806
TGO,1996,1.2258017
MRT,2005,12.284546
ETH,2008,1.1446609
SWZ,2010,8.3846301
GAB,2022,10.967557
SEN,2004,9.4026558
BFA,2013,5.2536957
CMR,2004,11.848502
MWI,2015,8.1166245
NAM,1993,3.0653901
COM,1997,4.7223378
MWI,2003,2.6088078
LBY,1998,22.861058
MDG,2001,1.2187134
TUN,2004,25.61307
GAB,1998,12.55753
MDG,1992,0.68806955
SSD,2019,4.2486094
MLI,2021,10.89626
RWA,2010,3.2957923
GMB,2020,8.4649295
ERI,1994,0.54951208
CIV,2001,6.883458
MRT,2008,14.102751
LBY,1995,30.588633
SDN,2015,18.040247
STP,2016,19.06793
SDN,1998,9.2817917
SLE,1993,2.1440132
MRT,1991,5.0359357
RWA,2021,4.5936316
ZWE,2004,12.526749
ZWE,1996,10.420114
NGA,1996,3.5137858
TCD,2000,2.5107617
STP,2020,21.792056
LBR,2003,6.167895
ERI,2002,0.8746692
NER,2000,2.7964633
BEN,2002,5.1815696
ZMB,2003,1.7037543
AGO,2015,9.2609555
BDI,2019,3.5043184
SEN,2003,8.9641824
MDG,2004,1.4474967
LBY,2018,44.191718
SOM,2002,5.8798179
CPV,1992,5.2876815
TGO,1997,3.7496664
AGO,1991,1.557739
ZAF,1995,7.8881599
ZAF,2007,26.967174
GNQ,1994,11.357063
BWA,2000,9.9719346
MAR,1990,11.586747
COD,2000,1.6859749
LBR,2015,7.8881435
STP,2011,16.260733
NGA,2015,9.5309578
SWZ,2012,35.321778
MRT,2000,3.2372646
BWA,2021,8.0888189
AGO,1996,4.2615339
DJI,2004,4.82026
ETH,1992,0.57364153
SOM,2001,1.817178
GNB,2018,12.666531
KEN,1991,2.3940824
CIV,2008,4.6971131
NGA,2004,3.7885994
SLE,2021,6.9475397
EGY,1994,14.809656
MOZ,2001,4.4420499
DZA,2014,19.737566
MAR,2001,7.1304455
ZWE,2018,12.331657
CAF,2020,5.4384351
COM,1997,7.2066061
LSO,1993,8.3731033
SOM,2006,7.2600491
BWA,2013,6.1387748
MWI,2012,6.8536401
CPV,2019,20.529981
SDN,1999,9.7471915
ETH,1991,0.37593958
COM,2022,8.0247007
SYC,2013,35.134342
GNB,2013,8.1519507
CMR,2012,11.753074
TUN,2012,29.185927
KEN,2007,3.1644899
TGO,1998,4.0864222
SYC,1997,25.895423
NAM,2015,14.7756
BFA,1990,0.58868593
GNQ,2015,5.9445456
MOZ,2007,2.5872018
GHA,2021,19.812398
TCD,2018,5.0233077
NAM,2009,18.684696
COG,1995,1.6099731
STP,2022,23.26725
STP,2004,8.5171312
SYC,2017,17.804463
ERI,1999,1.5491434
CPV,2018,13.714786
CIV,2016,12.663546
GNQ,2010,13.314338
UGA,2016,8.1284307
SOM,2009,13.564488
COD,1996,1.8059528
COG,2002,5.6174845
BEN,2012,4.7291826
SDN,1990,1.7687477
GNQ,2005,18.950678
MLI,2015,7.4186914
GNB,2001,4.4336706
ZMB,2018,13.663125
ZAF,1993,18.023703
LSO,2019,30.493635
SWZ,1990,9.9786036
RWA,2011,0.78655342
ERI,2015,4.4336654
GNQ,2010,5.0830293
GNQ,2001,9.7007476
ETH,2009,1.8892083
BFA,2002,1.1187911
CAF,2018,4.8915084
GMB,1991,2.5778892
SYC,2005,12.692514
SDN,1994,2.201519
SDN,2005,4.2096488
ZMB,1995,2.7838552
GAB,2003,5.9366383
SYC,1998,17.932272
MOZ,2003,3.6769245
GMB,1998,1.52972
BWA,1994,11.694949
SSD,1995,2.1506144
MUS,1998,6.7699812
LBY,2000,24.263386
GHA,2002,2.688149
GNQ,2004,18.235569
SOM,1998,4.7065649
NGA,2017,10.223781
GNB,1999,5.03566
GAB,1991,3.082619
NER,1994,0.62825917
GMB,2003,2.6927594
ZAF,2016,42.429504
UGA,2004,4.0940467
MLI,2019,11.376632
COD,2014,6.2562414
GAB,2008,20.250082
DJI,2018,9.3951009
BEN,1995,4.3838914
ZMB,2020,4.4527747
MWI,2017,2.3098461
LSO,2010,24.447194
AGO,1990,3.0340761
DJI,1991,3.6162522
MRT,1999,2.9959712
SDN,2021,10.60954
ETH,2018,2.163058
UGA,2021,3.6736317
SYC,2022,39.63998
GHA,2022,5.1456396
LSO,2019,19.231862
SOM,2019,4.8034437
GHA,2014,16.635507
CAF,2014,8.6884186
UGA,2006,0.94553148
MUS,1991,4.4486459
MAR,2014,24.125034
SDN,1996,5.4562613
BEN,1994,2.8145146
SYC,2008,14.321972
GNB,2012,7.8826956
MLI,2018,10.907193
GHA,2010,15.108725
MUS,2006,14.927733
COM,1999,2.4343466
ERI,2020,2.4053158
LBY,2000,16.138296
MAR,2016,18.712403
NER,2007,3.1911455
SOM,2018,12.342302
SEN,2010,2.3281071
MLI,2022,9.8665722
STP,2005,4.8724558
SSD,2008,4.4100918
NAM,2006,6.1903983
COD,2019,5.8134522
SLE,1990,0.5590044
KEN,2014,8.8493817
CMR,1995,2.9375225
GIN,2014,8.4271207
GAB,2018,18.551628
COD,2003,2.0007581
ZAF,2006,26.456234
COG,1997,1.7911958
MUS,2014,16.892472
SEN,2013,12.265568
CMR,1999,3.964993
LSO,2019,7.0800096
SOM,2015,10.859647
BEN,2019,13.698077
SWZ,2000,23.98182
MWI,1998,2.6557459
SEN,2019,3.3334676
EGY,1991,13.098334
GHA,1993,3.6544438
NAM,2008,12.949422
TCD,2011,3.7811894
KEN,2004,7.9092525
NAM,2017,21.117806
GMB,2007,7.1005307
NAM,2002,15.432368
SYC,2016,17.402373
ETH,1999,0.89238985
GIN,2009,3.4189604
ERI,1996,1.2518067
CIV,2017,13.119139
ZAF,2009,38.587371
SSD,2020,4.5147635
CPV,2009,14.338148
MUS,2016,23.063575
MLI,1997,2.9771049
BDI,2007,2.029247
ETH,2003,1.2138187
BEN,2001,4.8347946
UGA,2005,4.3597843
SDN,1990,6.4329624
COG,2009,3.0086523
BDI,2002,2.0257318
RWA,2005,1.4901571
MLI,2017,9.213727
MOZ,2017,10.784876
TUN,2020,25.854218
MRT,1991,8.2608663
CPV,2006,5.1860385
GNB,2002,3.001705
NGA,2006,6.860406
TGO,2020,15.731299
MAR,2003,7.7866234
NAM,1992,2.8865403
SOM,2017,4.257096
BFA,2001,2.0929113
MWI,2018,6.2252
MDG,2000,1.1133956
TCD,1995,1.6413236
STP,1998,2.9084137
GNQ,1997,13.208659
AGO,2010,11.62688
ERI,2001,1.7977456
MDG,2006,1.6019652
EGY,2002,29.632145
MUS,2019,12.112731
KEN,2015,13.92227
SLE,2016,6.2052224
STP,2014,17.863122
STP,1995,6.7998409
MWI,2021,2.8833317
MUS,2007,15.2467
MRT,1996,11.449222
MAR,1992,4.6589296
SDN,1993,7.3532775
SSD,2011,2.8353214
LSO,1994,8.6559132
ERI,2007,1.9976614
SYC,2000,27.955446
SDN,2008,9.8659486
GAB,2000,9.6100755
COG,1992,4.9167302
COD,2016,3.3002969
MDG,2019,3.5396978
LSO,1995,8.9543484
COM,2012,10.708262
ERI,2010,1.3216438
GIN,2000,1.8243015
ZAF,1999,22.179216
GIN,2006,2.8906005
TUN,2006,26.534578
SLE,2014,5.9979577
BWA,2015,15.671189
CIV,1991,1.3338793
MAR,2020,12.757395
TGO,2001,5.2786399
KEN,2007,6.3936889
GIN,2000,3.5114631
NER,1998,1.6855309
NGA,1992,2.6113201
ZMB,2006,7.5818755
SOM,2006,11.774559
MWI,1999,1.9697441
MUS,2006,20.034277
RWA,2002,1.8104799
BDI,2006,2.5511341
MOZ,1993,2.7388288
SLE,2019,2.503277
COG,1993,3.449966
TGO,2008,5.8819953
GNB,2020,13.70551
MWI,2003,1.2591973
GNQ,1995,7.2804734
ZMB,2007,7.9976432
TZA,2015,4.2748645
CAF,2022,6.0883269
ZAF,2015,41.88872
NER,2010,3.6594268
STP,2002,7.5700551
ERI,2008,1.2033923
MWI,2014,5.0087925
TGO,1995,1.1305428
RWA,1996,1.1962702
MOZ,2007,6.4160377
TZA,1993,1.3431708
MAR,2002,12.162589
TUN,2008,27.405927
MUS,2000,7.4972622
KEN,2013,8.4763825
NER,2015,4.388018
MWI,1993,1.3347787
SSD,2008,6.1399233
BFA,1992,0.9046712
MUS,1994,10.118534
MAR,1993,4.8887871
BEN,2011,4.5659821
CAF,2011,7.633318
LBY,2008,39.147559
TUN,1993,13.105536
GNB,1994,2.5849098
NAM,2019,9.2013665
TCD,1993,1.058257
COM,2017,13.239253
GHA,2017,11.412118
STP,2016,13.344294
BWA,1991,6.4031079
MRT,1993,9.4241306
ZWE,2009,9.1190867
BEN,2013,4.8916101
MLI,1993,2.0466242
LSO,2001,18.721464
MOZ,2006,6.0604896
BFA,2006,3.2732729
ZAF,1994,18.749493
LBY,1991,18.586674
ZWE,2015,17.045887
SWZ,2009,32.68851
GNB,2016,5.8961544
BFA,1992,0.69657988
EGY,1999,35.624251
MDG,1999,1.0428495
COD,1994,1.9828184
SYC,2012,34.692407
MRT,2007,21.227895
DZA,1992,10.485675
CAF,2011,5.636296
MDG,1993,0.75257584
MOZ,2000,4.1618772
SOM,1991,1.0038151
RWA,2022,4.9234815
GIN,1992,1.8335976
TUN,2001,16.835977
GMB,2007,3.9765663
BEN,1997,5.1322982
BWA,2008,5.2224927
MLI,2014,7.1641587
NGA,2009,5.2470699
BWA,1999,3.3067781
TGO,2008,3.0282998
GAB,2021,10.599332
SOM,2013,3.4434922
MDG,2007,1.7038504
GIN,2006,5.4978836
LSO,2014,5.4471884
ZMB,2015,7.8801706
TCD,2005,3.6916249
MDG,1997,0.89431712
MAR,1999,15.174752
CIV,2022,11.643035
EGY,2018,41.737407
BFA,1999,1.7216001
TCD,2020,5.504391
BWA,2010,21.506655
STP,1990,3.2335024
COM,2007,13.06798
NGA,2004,8.4644571
MDG,1995,0.78972243
SOM,1991,5.3981587
BWA,1998,9.0859823
SDN,2012,16.436081
MWI,2008,1.6076118
NAM,2018,8.9117043
SSD,2000,3.9332479
LSO,2013,16.314992
CMR,2002,4.896114
UGA,2003,2.4139529
LSO,1992,14.105344
TGO,1995,3.167763
NGA,1990,3.5440926
CMR,2007,10.136124
BFA,1996,1.2909827
NGA,2018,10.604426
COG,2008,6.8695389
UGA,2010,3.7068922
SYC,1998,8.596015
MWI,2003,3.8369618
BFA,2018,5.2771293
BDI,2002,1.5359194
MAR,2013,17.158288
NGA,2010,10.743061
CAF,1993,1.3060637
LBR,2015,15.365793
SSD,2014,5.818427
LSO,2001,2.8142244
COM,1990,3.1609572
UGA,2007,4.9181696
LBY,2011,40.695047
TZA,2006,5.3662699
COG,2013,7.4604698
NGA,2021,11.887109
LSO,1996,2.0950451
STP,1997,5.3482231
BEN,2022,7.1299814
SWZ,2013,36.180362
CIV,2015,12.234241
BEN,2016,5.4528408
BFA,1997,0.70058615
DZA,1997,18.741122
ZMB,1991,0.8364819
BEN,1997,1.7828619
SOM,2004,10.638245
CIV,2020,7.0464477
COM,1993,5.7319488
COM,2021,23.684962
LBY,2017,34.516594
GIN,2013,6.1656445
GIN,2019,10.914588
ZMB,1991,2.2817137
MRT,2013,16.72795
DZA,2000,6.6043384
ERI,1996,0.61644115
BEN,2019,10.04816
LBY,2003,26.608169
CMR,2006,13.109329
GMB,2004,2.9934809
GHA,1994,3.9337799
MWI,2018,9.5601082
LSO,2014,27.02128
CAF,1993,2.4707638
MUS,2021,12.643702
TUN,2022,26.832232
CIV,2020,10.767104
GIN,2005,4.0196568
CIV,2010,7.6876983
RWA,2008,0.66798576
COD,2022,6.6405505
CPV,1995,2.4692632
MDG,2018,3.3070806
ETH,2020,3.9561477
MDG,2017,3.1348202
LSO,2004,20.626517
DJI,2015,3.9621584
GMB,2014,14.07222
MAR,1990,7.9754062
RWA,2011,2.2758374
CIV,2006,9.0135656
MRT,2022,8.8995621
LBR,2005,7.0892736
UGA,1999,2.9373007
SLE,2004,1.9531587
ETH,2012,1.4722644
ETH,2021,4.2233966
SDN,1990,4.0662248
GIN,1992,0.93701463
BFA,2022,6.7453086
CAF,2009,6.9648102
LBR,2009,5.7726245
MLI,2006,6.4032584
EGY,2005,21.952303
LSO,2010,4.5485642
NAM,1999,13.675359
CPV,2022,8.426626
BFA,2003,1.2274957
NGA,2019,7.28053
GMB,2004,5.6547813
GAB,2014,8.5997008
NAM,1997,8.5402377
SEN,2019,9.2709564
GAB,1999,9.119761
MWI,2006,3.1814888
TCD,1998,2.1185644
UGA,1992,1.2052106
MOZ,2008,2.7377011
BDI,1990,0.78907693
BFA,2020,3.5520192
NAM,2020,22.122848
SDN,2019,15.029238
MAR,1996,9.7786792
MUS,2007,20.377557
BDI,1996,1.0726219
LBR,2004,4.0959671
UGA,2007,3.1064473
ZAF,2019,44.082209
LSO,1992,1.6681217
GNQ,2003,10.597632
KEN,2016,4.5455847
SYC,2010,15.208289
TUN,2009,13.102713
GAB,2014,16.452368
NER,2007,4.3289367
DJI,1998,3.4279887
SDN,2013,11.922456
SSD,2015,3.4084883
GNB,1994,1.5686538
LSO,2005,3.540194
TGO,2013,3.7485462
AGO,2002,8.5241579
KEN,2006,3.0157188
LBR,2003,3.7788779
BEN,2011,7.9218164
GNQ,2022,17.673737
MRT,2003,11.002317
NGA,2008,7.529445
NAM,2001,10.258735
GMB,2010,11.784247
CAF,2006,2.847177
GAB,1997,11.894251
GHA,2003,2.8931592
LBY,2020,35.83411
GHA,2005,12.629709
LBR,2012,13.555248
SDN,2013,16.954961
BEN,1998,3.8538486
NAM,2009,13.247442
SLE,2010,8.7651476
CMR,2005,9.2461333
LSO,2018,18.697099
MLI,2007,5.3756032
MWI,2017,9.057948
GIN,2022,5.9176698
ERI,1990,0.67072259
COM,2000,5.7006016
NAM,2010,13.522342
STP,2012,16.776793
SLE,2005,7.474523
GMB,2015,6.4759679
SLE,1997,2.8978577
ZAF,2011,28.402945
SOM,2002,1.9302057
MRT,2002,3.7621044
EGY,2017,53.11476
MUS,2017,17.634363
SYC,2021,39.098081
ZWE,1999,6.6529311
UGA,1992,0.37468045
SEN,2017,3.0370543
COM,2015,12.165481
MUS,1995,5.7212017
BFA,2012,2.3310494
SYC,2001,28.632835
NER,2015,2.9871272
BFA,2022,9.2728607
BFA,2007,1.7249675
ETH,2013,1.5674846
SYC,2003,20.904446
SEN,2012,12.005797
SSD,2010,2.7112599
NGA,2017,13.633241
ZAF,2021,45.206389
BEN,2017,9.4090037
TUN,1998,15.327333
COM,1999,8.1571132
SWZ,1993,17.989452
GNB,1997,2.0023767
COM,2022,16.277736
DZA,2013,27.142745
TCD,2004,2.6109029
UGA,2011,1.3851362
CPV,2017,19.059685
ERI,2011,1.3853092
GAB,2013,15.990521
COG,1995,3.8842764
ERI,1999,1.1689411
NGA,2005,8.8750675
LBY,2019,35.397673
AGO,1993,5.2757435
TGO,1990,2.1101777
MOZ,2012,8.3686329
UGA,1995,2.2723006
BFA,2016,6.3461713
NAM,2011,7.3366679
EGY,1998,17.323314
LBR,1998,5.7132095
AGO,2003,3.1058241
MOZ,2020,5.4482486
CPV,2004,11.425838
AGO,1992,4.993026
BWA,2018,16.703267
SWZ,2010,33.579096
MWI,1992,0.67073372
RWA,1995,0.75039715
COM,1996,4.4434018
SLE,2019,6.6132195
EGY,1994,29.937378
LBR,2022,12.800992
MUS,2011,16.262878
SEN,2017,8.7274112
LBR,1998,4.1673798
AGO,2006,10.153785
GHA,1991,1.0944651
COD,2020,3.8437981
GAB,2020,19.738662
STP,2022,9.6581817
NAM,1996,8.1357837
TZA,2012,3.7085794
DJI,2008,5.9310079
GNB,2011,9.7584032
MWI,1999,2.8572997
LSO,2022,8.4490597
MAR,2011,16.185528
TUN,2010,13.578083
COM,1999,5.3515956
ETH,2006,0.45420295
MLI,1993,1.898025
NGA,1993,4.3171216
DJI,2005,2.3891088
TZA,2022,6.4705007
BEN,1992,2.4098093
DZA,2006,16.036749
MWI,2006,4.7327802
AGO,1999,5.0249767
MUS,2022,25.327116
TGO,1991,2.2872593
TGO,2015,8.1683271
LBY,2005,19.128738
ETH,1998,0.29027499
ERI,1993,0.5192942
DZA,2010,17.816971
GNQ,1991,5.9288811
GNB,2002,6.2222522
BFA,2001,1.5944729
NER,1995,0.69071762
AGO,2017,5.1443979
MOZ,2004,3.9145321
